Year,Total,Occupied,Vacant,Rate,Metro
2010,34116,29414,4702,0.137823895,"Portsmouth, OH Micro Area"
2010,69316,60449,8867,0.127921403,"Pottsville, PA Micro Area"
2010,255783,231561,24222,0.094697458,"Poughkeepsie-Newburgh-Middletown, NY Metro Area"
2010,110471,90607,19864,0.179811896,"Prescott, AZ Metro Area"
2010,693936,612291,81645,0.117654942,"Providence-New Bedford-Fall River, RI-MA Metro Area"
2010,152452,143324,9128,0.059874583,"Provo-Orem, UT Metro Area"
2010,69579,62686,6893,0.099067247,"Pueblo, CO Metro Area"
2010,100659,69176,31483,0.312768853,"Punta Gorda, FL Metro Area"
2010,34334,30272,4062,0.118308382,"Quincy, IL-MO Micro Area"
2010,82209,74808,7401,0.090026639,"Racine, WI Metro Area"
2010,466896,421955,44941,0.09625484,"Raleigh-Cary, NC Metro Area"
2010,56020,51016,5004,0.089325241,"Rapid City, SD Metro Area"
2010,164861,155329,9532,0.057818405,"Reading, PA Metro Area"
2010,77334,67909,9425,0.121873949,"Redding, CA Metro Area"
2010,186680,164809,21871,0.117157703,"Reno-Sparks, NV Metro Area"
2010,31226,28374,2852,0.091334145,"Richmond, IN Micro Area"
2010,532520,475685,56835,0.106728386,"Richmond, VA Metro Area"
2010,42530,37878,4652,0.109381613,"Richmond-Berea, KY Micro Area"
2010,1501257,1265050,236207,0.157339483,"Riverside-San Bernardino-Ontario, CA Metro Area"
2010,145460,129280,16180,0.111233329,"Roanoke, VA Metro Area"
2010,37193,29975,7218,0.194068776,"Roanoke Rapids, NC Micro Area"
2010,78557,72998,5559,0.070763904,"Rochester, MN Metro Area"
2010,455593,414096,41497,0.091083489,"Rochester, NY Metro Area"
2010,145931,129937,15994,0.109599742,"Rockford, IL Metro Area"
2010,67146,59832,7314,0.108926816,"Rocky Mount, NC Metro Area"
2010,40555,35634,4921,0.121341388,"Rome, GA Metro Area"
2010,48942,44191,4751,0.097074088,"Roseburg, OR Micro Area"
2010,26930,23859,3071,0.114036391,"Roswell, NM Micro Area"
2010,34966,29950,5016,0.143453641,"Russellville, AR Micro Area"
2010,872146,781425,90721,0.104020428,"Sacramento--Arden-Arcade--Roseville, CA Metro Area"
2010,86814,75609,11205,0.129069044,"Saginaw-Saginaw Township North, MI Metro Area"
2010,78183,71145,7038,0.090019569,"St. Cloud, MN Metro Area"
2010,57859,47413,10446,0.180542353,"St. George, UT Metro Area"
2010,54113,48133,5980,0.110509489,"St. Joseph, MO-KS Metro Area"
2010,1236146,1112442,123704,0.100072322,"St. Louis, MO-IL Metro Area"
2010,151392,143114,8278,0.054679243,"Salem, OR Metro Area"
2010,139034,125446,13588,0.09773149,"Salinas, CA Metro Area"
2010,52579,43998,8581,0.163202039,"Salisbury, MD Metro Area"
2010,60239,53585,6654,0.110460001,"Salisbury, NC Micro Area"
2010,412145,369754,42391,0.102854578,"Salt Lake City, UT Metro Area"
2010,47602,42192,5410,0.113650687,"San Angelo, TX Metro Area"
2010,838096,749906,88190,0.105226609,"San Antonio-New Braunfels, TX Metro Area"
2010,1165043,1061210,103833,0.089123749,"San Diego-Carlsbad-San Marcos, CA Metro Area"
2010,37831,32243,5588,0.14770955,"Sandusky, OH Metro Area"
2010,1742078,1601506,140572,0.080692139,"San Francisco-Oakland-Fremont, CA Metro Area"
2010,72156,43287,28869,0.400091468,"San Germ?n-Cabo Rojo, PR Metro Area"
2010,650232,616837,33395,0.051358592,"San Jose-Sunnyvale-Santa Clara, CA Metro Area"
2010,1066555,888077,178478,0.167340643,"San Juan-Caguas-Guaynabo, PR Metro Area"
2010,117353,99653,17700,0.150826992,"San Luis Obispo-Paso Robles, CA Metro Area"
2010,152819,140842,11977,0.078373762,"Santa Barbara-Santa Maria-Goleta, CA Metro Area"
2010,104444,91264,13180,0.126192026,"Santa Cruz-Watsonville, CA Metro Area"
2010,71290,61494,9796,0.137410577,"Santa Fe, NM Metro Area"
2010,204595,185711,18884,0.092299421,"Santa Rosa-Petaluma, CA Metro Area"
2010,151355,130517,20838,0.137676324,"Savannah, GA Metro Area"
2010,258635,225165,33470,0.129410173,"Scranton--Wilkes-Barre, PA Metro Area"
2010,123373,74029,49344,0.399957851,"Seaford, DE Micro Area"
2010,32519,29806,2713,0.08342815,"Searcy, AR Micro Area"
2010,1464588,1353765,110823,0.075668379,"Seattle-Tacoma-Bellevue, WA Metro Area"
2010,76387,53151,23236,0.304187885,"Sebastian-Vero Beach, FL Metro Area"
2010,55368,39675,15693,0.283430863,"Sebring, FL Micro Area"
2010,38802,29783,9019,0.232436472,"Seneca, SC Micro Area"
2010,55962,36141,19821,0.35418677,"Sevierville, TN Micro Area"
2010,29176,26086,3090,0.105908966,"Shawnee, OK Micro Area"
2010,50766,46153,4613,0.090867904,"Sheboygan, WI Metro Area"
2010,43396,37208,6188,0.142593787,"Shelby, NC Micro Area"
2010,53746,44885,8861,0.164868083,"Sherman-Denison, TX Metro Area"
2010,56938,34891,22047,0.38721065,"Show Low, AZ Micro Area"
2010,174258,154252,20006,0.114806781,"Shreveport-Bossier City, LA Metro Area"
2010,59108,49834,9274,0.156899235,"Sierra Vista-Douglas, AZ Micro Area"
2010,57873,54012,3861,0.066715048,"Sioux City, IA-NE-SD Metro Area"
2010,96338,89664,6674,0.069276921,"Sioux Falls, SD Metro Area"
2010,38136,29592,8544,0.224040277,"Somerset, PA Micro Area"
2010,140757,119517,21240,0.150898357,"South Bend-Mishawaka, IN-MI Metro Area"
2010,43997,37834,6163,0.140077733,"Southern Pines-Pinehurst, NC Micro Area"
2010,122729,105598,17131,0.139583961,"Spartanburg, SC Metro Area"
2010,201782,187672,14110,0.069926951,"Spokane, WA Metro Area"
2010,95595,88364,7231,0.075642031,"Springfield, IL Metro Area"
2010,288521,270260,18261,0.063291753,"Springfield, MA Metro Area"
2010,192411,173946,18465,0.095966447,"Springfield, MO Metro Area"
2010,61405,55459,5946,0.096832505,"Springfield, OH Metro Area"
2010,63363,56358,7005,0.110553478,"State College, PA Metro Area"
2010,28842,25215,3627,0.125754109,"Statesboro, GA Micro Area"
2010,69106,58813,10293,0.148945099,"Statesville-Mooresville, NC Micro Area"
2010,50833,45218,5615,0.110459741,"Staunton-Waynesboro, VA Micro Area"
2010,58320,52107,6213,0.106532922,"Steubenville-Weirton, OH-WV Metro Area"
2010,30091,28920,1171,0.03891529,"Stevens Point, WI Micro Area"
2010,34007,30344,3663,0.107713118,"Stillwater, OK Micro Area"
2010,233873,215469,18404,0.078692282,"Stockton, CA Metro Area"
2010,46081,38363,7718,0.167487685,"Sumter, SC Metro Area"
2010,45123,38424,6699,0.148460874,"Sunbury, PA Micro Area"
2010,287812,255612,32200,0.111878587,"Syracuse, NY Metro Area"
2010,37103,30119,6984,0.188232757,"Talladega-Sylacauga, AL Micro Area"
2010,163144,141996,21148,0.129627813,"Tallahassee, FL Metro Area"
2010,1354211,1116299,237912,0.17568311,"Tampa-St. Petersburg-Clearwater, FL Metro Area"
2010,74263,64742,9521,0.128206509,"Terre Haute, IN Metro Area"
2010,57849,50248,7601,0.131393801,"Texarkana, TX-Texarkana, AR Metro Area"
2010,53514,40659,12855,0.240217513,"The Villages, FL Micro Area"
2010,72683,65317,7366,0.101344193,"Thomasville-Lexington, NC Micro Area"
2010,301281,256437,44844,0.148844434,"Toledo, OH Metro Area"
2010,103546,94949,8597,0.083025902,"Topeka, KS Metro Area"
2010,87543,76398,11145,0.127308865,"Torrington, CT Micro Area"
2010,81438,59457,21981,0.269910852,"Traverse City, MI Micro Area"
2010,143178,131500,11678,0.08156281,"Trenton-Ewing, NJ Metro Area"
2010,52592,40851,11741,0.223246882,"Truckee-Grass Valley, CA Micro Area"
2010,441244,382574,58670,0.132964981,"Tucson, AZ Metro Area"
2010,44697,37871,6826,0.152717185,"Tullahoma, TN Micro Area"
2010,410553,364083,46470,0.113188797,"Tulsa, OK Metro Area"
2010,60444,51577,8867,0.14669777,"Tupelo, MS Micro Area"
2010,98468,77180,21288,0.216192062,"Tuscaloosa, AL Metro Area"
2010,41200,37786,3414,0.082864078,"Twin Falls, ID Micro Area"
2010,87349,79341,8008,0.09167821,"Tyler, TX Metro Area"
2010,40342,33057,7285,0.180581032,"Ukiah, CA Micro Area"
2010,137575,115856,21719,0.157870253,"Utica-Rome, NY Metro Area"
2010,56626,50009,6617,0.116854448,"Valdosta, GA Metro Area"
2010,152784,140202,12582,0.082351555,"Vallejo-Fairfield, CA Metro Area"
2010,50011,41779,8232,0.164603787,"Victoria, TX Metro Area"
2010,55856,50237,5619,0.100597966,"Vineland-Millville-Bridgeton, NJ Metro Area"
2010,686109,618426,67683,0.098647591,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area"
2010,141898,129590,12308,0.086738361,"Visalia-Porterville, CA Metro Area"
2010,95273,83212,12061,0.126594103,"Waco, TX Metro Area"
2010,58462,50823,7639,0.130666074,"Warner Robins, GA Metro Area"
2010,37072,29560,7512,0.202632715,"Warsaw, IN Micro Area"
2010,2217947,2042154,175793,0.079259333,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
2010,71001,64831,6170,0.086900185,"Waterloo-Cedar Falls, IA Metro Area"
2010,35166,31895,3271,0.093015981,"Watertown-Fort Atkinson, WI Micro Area"
2010,57979,45163,12816,0.221045551,"Watertown-Fort Drum, NY Micro Area"
2010,57785,51851,5934,0.10269101,"Wausau, WI Metro Area"
2010,51517,40402,11115,0.215754023,"Wenatchee-East Wenatchee, WA Metro Area"
2010,69501,60776,8725,0.125537762,"Wheeling, WV-OH Metro Area"
2010,51556,39108,12448,0.241446194,"Whitewater, WI Micro Area"
2010,262918,235977,26941,0.102469211,"Wichita, KS Metro Area"
2010,64869,54996,9873,0.152199047,"Wichita Falls, TX Metro Area"
2010,52499,45611,6888,0.131202499,"Williamsport, PA Metro Area"
2010,49081,44756,4325,0.088119639,"Willimantic, CT Micro Area"
2010,205962,151338,54624,0.265213972,"Wilmington, NC Metro Area"
2010,35547,32762,2785,0.078346977,"Wilson, NC Micro Area"
2010,56721,49365,7356,0.129687417,"Winchester, VA-WV Metro Area"
2010,214551,187786,26765,0.124748894,"Winston-Salem, NC Metro Area"
2010,45846,41530,4316,0.094141256,"Wooster, OH Micro Area"
2010,326963,296295,30668,0.093796546,"Worcester, MA Metro Area"
2010,85552,79875,5677,0.066357303,"Yakima, WA Metro Area"
2010,45643,32875,12768,0.279736214,"Yauco, PR Metro Area"
2010,178828,170055,8773,0.049058313,"York-Hanover, PA Metro Area"
2010,259656,228960,30696,0.11821795,"Youngstown-Warren-Boardman, OH-PA Metro Area"
2010,61513,55241,6272,0.101962187,"Yuba City, CA Metro Area"
2010,87945,67750,20195,0.229632156,"Yuma, AZ Metro Area"
2010,38060,34238,3822,0.100420389,"Zanesville, OH Micro Area"
2011,35270,25619,9651,0.273631982,"Aberdeen, WA Micro Area"
2011,69887,58974,10913,0.156152074,"Abilene, TX Metro Area"
2011,43463,38055,5408,0.124427674,"Adrian, MI Micro Area"
2011,132684,103042,29642,0.223402972,"Aguadilla-Isabela-San Sebasti?n, PR Metro Area"
2011,313023,274696,38327,0.122441482,"Akron, OH Metro Area"
2011,31062,25312,5750,0.185113644,"Alamogordo, NM Micro Area"
2011,66150,58438,7712,0.116583522,"Albany, GA Metro Area"
2011,49038,45399,3639,0.074207757,"Albany-Lebanon, OR Micro Area"
2011,395203,345662,49541,0.12535583,"Albany-Schenectady-Troy, NY Metro Area"
2011,40573,33750,6823,0.168166022,"Albertville, AL Micro Area"
2011,376276,345157,31119,0.082702591,"Albuquerque, NM Metro Area"
2011,64812,51981,12831,0.197972598,"Alexandria, LA Metro Area"
2011,49574,40921,8653,0.174547142,"Allegan, MI Micro Area"
2011,343948,312237,31711,0.092197076,"Allentown-Bethlehem-Easton, PA-NJ Metro Area"
2011,56201,50849,5352,0.095229622,"Altoona, PA Metro Area"
2011,103716,94589,9127,0.087999923,"Amarillo, TX Metro Area"
2011,37091,34794,2297,0.06192877,"Ames, IA Metro Area"
2011,156710,139979,16731,0.106764087,"Anchorage, AK Metro Area"
2011,58920,49713,9207,0.156262729,"Anderson, IN Metro Area"
2011,84947,72551,12396,0.145926283,"Anderson, SC Metro Area"
2011,147508,134459,13049,0.088462999,"Ann Arbor, MI Metro Area"
2011,53357,44722,8635,0.161834436,"Anniston-Oxford, AL Metro Area"
2011,93392,86914,6478,0.069363543,"Appleton, WI Metro Area"
2011,215550,180249,35301,0.163771747,"Asheville, NC Metro Area"
2011,46067,39383,6684,0.145093017,"Ashtabula, OH Micro Area"
2011,39799,29567,10232,0.257091887,"Athens, TX Micro Area"
2011,82059,66123,15936,0.194201733,"Athens-Clarke County, GA Metro Area"
2011,2169873,1896087,273786,0.126176048,"Atlanta-Sandy Springs-Marietta, GA Metro Area"
2011,126784,99762,27022,0.213134149,"Atlantic City-Hammonton, NJ Metro Area"
2011,36531,31533,4998,0.136815308,"Auburn, NY Micro Area"
2011,63483,56274,7209,0.11355796,"Auburn-Opelika, AL Metro Area"
2011,239440,207222,32218,0.13455563,"Augusta-Richmond County, GA-SC Metro Area"
2011,61203,51808,9395,0.153505547,"Augusta-Waterville, ME Micro Area"
2011,723297,663866,59431,0.0821668,"Austin-Round Rock-San Marcos, TX Metro Area"
2011,286972,254761,32211,0.1122444,"Bakersfield-Delano, CA Metro Area"
2011,1138113,1022508,115605,0.10157603,"Baltimore-Towson, MD Metro Area"
2011,74375,62303,12072,0.162312605,"Bangor, ME Metro Area"
2011,161015,94569,66446,0.412669627,"Barnstable Town, MA Metro Area"
2011,332279,294852,37427,0.112637272,"Baton Rouge, LA Metro Area"
2011,60932,51814,9118,0.149642224,"Battle Creek, MI Metro Area"
2011,48126,43084,5042,0.104766654,"Bay City, MI Metro Area"
2011,162426,144011,18415,0.113374706,"Beaumont-Port Arthur, TX Metro Area"
2011,37007,32762,4245,0.114708028,"Beaver Dam, WI Micro Area"
2011,35914,32121,3793,0.10561341,"Beckley, WV Micro Area"
2011,91276,79958,11318,0.123997546,"Bellingham, WA Metro Area"
2011,80599,64678,15921,0.197533468,"Bend, OR Metro Area"
2011,71605,63921,7684,0.107310942,"Billings, MT Metro Area"
2011,112915,100142,12773,0.113120489,"Binghamton, NY Metro Area"
2011,501174,433066,68108,0.135896914,"Birmingham-Hoover, AL Metro Area"
2011,48577,45689,2888,0.059452004,"Bismarck, ND Metro Area"
2011,71426,61522,9904,0.138660992,"Blacksburg-Christiansburg-Radford, VA Metro Area"
2011,84862,75591,9271,0.109247956,"Bloomington, IN Metro Area"
2011,70195,63240,6955,0.099081131,"Bloomington-Normal, IL Metro Area"
2011,37771,32928,4843,0.128220063,"Bloomsburg-Berwick, PA Micro Area"
2011,50890,44410,6480,0.127333464,"Bluefield, WV-VA Micro Area"
2011,247228,227276,19952,0.080702833,"Boise City-Nampa, ID Metro Area"
2011,1891039,1761868,129171,0.068306894,"Boston-Cambridge-Quincy, MA-NH Metro Area"
2011,127518,118559,8959,0.070256748,"Boulder, CO Metro Area"
2011,54026,48500,5526,0.102284085,"Bowling Green, KY Metro Area"
2011,42601,37196,5405,0.126874956,"Bozeman, MT Micro Area"
2011,65196,37968,27228,0.417632984,"Brainerd, MN Micro Area"
2011,51703,34352,17351,0.335589811,"Branson, MO Micro Area"
2011,108371,100688,7683,0.07089535,"Bremerton-Silverdale, WA Metro Area"
2011,362760,331530,31230,0.086089977,"Bridgeport-Stamford-Norwalk, CT Metro Area"
2011,142328,118782,23546,0.16543477,"Brownsville-Harlingen, TX Metro Area"
2011,56784,42363,14421,0.253962384,"Brunswick, GA Metro Area"
2011,518757,467535,51222,0.098739872,"Buffalo-Niagara Falls, NY Metro Area"
2011,67074,60824,6250,0.093180666,"Burlington, NC Metro Area"
2011,92983,84487,8496,0.091371541,"Burlington-South Burlington, VT Metro Area"
2011,178948,159981,18967,0.105991685,"Canton-Massillon, OH Metro Area"
2011,372119,238389,133730,0.359374286,"Cape Coral-Fort Myers, FL Metro Area"
2011,42712,36332,6380,0.149372542,"Cape Girardeau-Jackson, MO-IL Metro Area"
2011,23567,21129,2438,0.103449739,"Carson City, NV Metro Area"
2011,34410,30158,4252,0.12356873,"Casper, WY Metro Area"
2011,113225,104757,8468,0.074789137,"Cedar Rapids, IA Metro Area"
2011,34395,29829,4566,0.132751853,"Centralia, WA Micro Area"
2011,63859,56999,6860,0.107424169,"Chambersburg, PA Micro Area"
2011,101690,91581,10109,0.099409971,"Champaign-Urbana, IL Metro Area"
2011,140794,123724,17070,0.121240962,"Charleston, WV Metro Area"
2011,28257,25248,3009,0.106486888,"Charleston-Mattoon, IL Micro Area"
2011,301985,258454,43531,0.144149544,"Charleston-North Charleston-Summerville, SC Metro Area"
2011,742559,671191,71368,0.096110881,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area"
2011,90068,77621,12447,0.138195586,"Charlottesville, VA Metro Area"
2011,233875,206421,27454,0.117387493,"Chattanooga, TN-GA Metro Area"
2011,41095,37687,3408,0.082929797,"Cheyenne, WY Metro Area"
2011,3797411,3403363,394048,0.103767541,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area"
2011,95901,83634,12267,0.12791316,"Chico, CA Metro Area"
2011,32356,28547,3809,0.117721597,"Chillicothe, OH Micro Area"
2011,919561,805714,113847,0.123805816,"Cincinnati-Middletown, OH-KY-IN Metro Area"
2011,42755,35917,6838,0.159934511,"Clarksburg, WV Micro Area"
2011,115074,100069,15005,0.130394355,"Clarksville, TN-KY Metro Area"
2011,35396,28885,6511,0.183947339,"Clearlake, CA Micro Area"
2011,50551,44578,5973,0.1181579,"Cleveland, TN Metro Area"
2011,956811,844779,112032,0.117088955,"Cleveland-Elyria-Mentor, OH Metro Area"
2011,30535,25750,4785,0.15670542,"Coamo, PR Micro Area"
2011,64305,56226,8079,0.125635643,"Coeur d'Alene, ID Metro Area"
2011,95955,79146,16809,0.175175864,"College Station-Bryan, TX Metro Area"
2011,267308,247254,20054,0.075022072,"Colorado Springs, CO Metro Area"
2011,74359,66868,7491,0.100741,"Columbia, MO Metro Area"
2011,336009,295442,40567,0.120731885,"Columbia, SC Metro Area"
2011,35332,31325,4007,0.11340994,"Columbia, TN Micro Area"
2011,127592,108512,19080,0.149539156,"Columbus, GA-AL Metro Area"
2011,33320,29086,4234,0.127070828,"Columbus, IN Metro Area"
2011,796946,715770,81176,0.101858846,"Columbus, OH Metro Area"
2011,63772,57535,6237,0.097801543,"Concord, NH Micro Area"
2011,47614,42284,5330,0.111941866,"Cookeville, TN Micro Area"
2011,31138,27008,4130,0.132635365,"Coos Bay, OR Micro Area"
2011,49078,41843,7235,0.147418395,"Corning, NY Micro Area"
2011,183640,152710,30930,0.168427358,"Corpus Christi, TX Metro Area"
2011,36397,33088,3309,0.090914086,"Corvallis, OR Metro Area"
2011,92391,70573,21818,0.236148543,"Crestview-Fort Walton Beach-Destin, FL Metro Area"
2011,37118,31954,5164,0.139123875,"Cullman, AL Micro Area"
2011,46435,39621,6814,0.146742759,"Cumberland, MD-WV Metro Area"
2011,2532937,2300151,232786,0.091903589,"Dallas-Fort Worth-Arlington, TX Metro Area"
2011,56376,48012,8364,0.148361005,"Dalton, GA Metro Area"
2011,36183,31414,4769,0.131802228,"Danville, IL Metro Area"
2011,54236,43345,10891,0.200807582,"Danville, VA Metro Area"
2011,104704,74460,30244,0.288852384,"Daphne-Fairhope-Foley, AL Micro Area"
2011,167219,154153,13066,0.078137054,"Davenport-Moline-Rock Island, IA-IL Metro Area"
2011,385458,344980,40478,0.105012738,"Dayton, OH Metro Area"
2011,66484,58755,7729,0.116253535,"Decatur, AL Metro Area"
2011,50197,43604,6593,0.131342511,"Decatur, IL Metro Area"
2011,254988,190074,64914,0.254576686,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area"
2011,1084397,1007022,77375,0.071353019,"Denver-Aurora-Broomfield, CO Metro Area"
2011,241711,222738,18973,0.078494566,"Des Moines-West Des Moines, IA Metro Area"
2011,1881683,1635840,245843,0.130650593,"Detroit-Warren-Livonia, MI Metro Area"
2011,67425,57470,9955,0.147645532,"Dothan, AL Metro Area"
2011,66247,56799,9448,0.142617779,"Dover, DE Metro Area"
2011,38628,32709,5919,0.153230817,"DuBois, PA Micro Area"
2011,39274,37646,1628,0.04145236,"Dubuque, IA Metro Area"
2011,142648,116198,26450,0.185421457,"Duluth, MN-WI Metro Area"
2011,47307,41582,5725,0.121018031,"Dunn, NC Micro Area"
2011,225885,203088,22797,0.100923036,"Durham-Chapel Hill, NC Metro Area"
2011,47013,42430,4583,0.097483675,"East Liverpool-Salem, OH Micro Area"
2011,80605,57527,23078,0.286309782,"East Stroudsburg, PA Micro Area"
2011,69742,64922,4820,0.069111869,"Eau Claire, WI Metro Area"
2011,56291,48790,7501,0.133253984,"El Centro, CA Metro Area"
2011,49841,43295,6546,0.131337654,"Elizabethtown, KY Metro Area"
